order_id,date,product,category,region,quantity,unit_price,total,status,customer_rating
ORD-10608,2024-11-03,Notebook Set,Books,APAC,1,16.36,16.36,Completed,5
ORD-10609,2024-05-31,Coffee Maker,Home & Kitchen,UK,4,49.15,196.6,Refunded,5
ORD-10610,2024-12-28,Backpack,Clothing,MENA,5,52.04,260.2,Completed,4
ORD-10611,2024-11-22,Jacket,Clothing,APAC,5,85.19,425.95,Completed,5
ORD-10612,2024-04-02,Yoga Mat,Sports,UK,5,24.45,122.25,Completed,5
ORD-10613,2024-04-03,Coffee Maker,Home & Kitchen,UK,5,49.38,246.9,Completed,4
ORD-10614,2024-08-03,Smartwatch,Electronics,UK,3,191.16,573.48,Completed,4
ORD-10615,2024-08-28,Dumbbells,Sports,US,1,36.99,36.99,Pending,5
ORD-10616,2024-09-13,Dumbbells,Sports,US,2,34.88,69.76,Refunded,5
ORD-10617,2024-03-11,Yoga Mat,Sports,EU,2,22.07,44.14,Completed,5
ORD-10618,2024-03-14,Dumbbells,Sports,UK,4,42.68,170.72,Completed,3
ORD-10619,2024-06-09,Blender,Home & Kitchen,US,2,54.07,108.14,Completed,5
ORD-10620,2024-10-22,Yoga Mat,Sports,EU,2,20.95,41.9,Refunded,3
ORD-10621,2024-07-25,Coffee Maker,Home & Kitchen,APAC,4,47.94,191.76,Refunded,5
ORD-10622,2024-07-10,Wireless Headphones,Electronics,US,2,81.84,163.68,Completed,5
ORD-10623,2024-11-16,Python Book,Books,EU,1,27.13,27.13,Completed,5
ORD-10624,2024-02-22,Resistance Bands,Sports,APAC,2,17.26,34.52,Pending,5
ORD-10625,2024-06-01,Yoga Mat,Sports,UK,1,20.72,20.72,Refunded,5
ORD-10626,2024-08-10,Notebook Set,Books,EU,3,15.73,47.19,Completed,5
ORD-10627,2024-07-25,Smartwatch,Electronics,US,2,217.49,434.98,Completed,4
ORD-10628,2024-01-12,Jacket,Clothing,MENA,2,90.55,181.1,Pending,4
ORD-10629,2024-07-11,Running Shoes,Clothing,UK,1,64.46,64.46,Pending,5
ORD-10630,2024-12-04,Wireless Headphones,Electronics,US,1,94.35,94.35,Completed,3
ORD-10631,2024-07-13,Jacket,Clothing,US,4,73.39,293.56,Pending,4
ORD-10632,2024-12-21,Blender,Home & Kitchen,US,2,59.15,118.3,Completed,5
ORD-10633,2024-05-18,Bluetooth Speaker,Electronics,MENA,5,55.51,277.55,Pending,5
ORD-10634,2024-09-18,Coffee Maker,Home & Kitchen,MENA,1,45.71,45.71,Completed,4
ORD-10635,2024-04-11,Running Shoes,Clothing,MENA,4,71.25,285.0,Completed,4
ORD-10636,2024-07-02,Novel - Bestseller,Books,APAC,2,19.57,39.14,Completed,4
ORD-10637,2024-12-18,Wireless Headphones,Electronics,APAC,2,93.32,186.64,Completed,4
ORD-10638,2024-02-26,Wireless Headphones,Electronics,MENA,1,81.28,81.28,Refunded,4
ORD-10639,2024-02-21,Running Shoes,Clothing,UK,1,71.17,71.17,Completed,5
ORD-10640,2024-02-21,Yoga Mat,Sports,EU,1,21.25,21.25,Completed,4
ORD-10641,2024-08-06,Smartwatch,Electronics,US,3,220.07,660.21,Completed,3
ORD-10642,2024-06-17,Wireless Headphones,Electronics,UK,2,100.16,200.32,Refunded,5
ORD-10643,2024-07-09,Yoga Mat,Sports,UK,1,24.63,24.63,Completed,3
ORD-10644,2024-05-19,Backpack,Clothing,APAC,4,48.0,192.0,Refunded,5
ORD-10645,2024-02-27,Bluetooth Speaker,Electronics,EU,2,67.28,134.56,Completed,4
ORD-10646,2024-09-04,Running Shoes,Clothing,MENA,5,65.26,326.3,Refunded,4
ORD-10647,2024-11-09,Dumbbells,Sports,US,3,37.81,113.43,Completed,5
ORD-10648,2024-08-13,Resistance Bands,Sports,US,4,17.89,71.56,Completed,4
ORD-10649,2024-10-22,Bluetooth Speaker,Electronics,MENA,5,58.7,293.5,Completed,5
ORD-10650,2024-12-18,Novel - Bestseller,Books,MENA,5,18.7,93.5,Completed,5
ORD-10651,2024-06-26,Bluetooth Speaker,Electronics,APAC,4,64.89,259.56,Completed,5
ORD-10652,2024-01-06,Resistance Bands,Sports,EU,1,20.07,20.07,Pending,5
ORD-10653,2024-02-08,Novel - Bestseller,Books,APAC,2,19.44,38.88,Completed,4
ORD-10654,2024-09-16,Smartwatch,Electronics,EU,1,228.5,228.5,Pending,5
ORD-10655,2024-02-10,Backpack,Clothing,APAC,2,48.04,96.08,Refunded,5
ORD-10656,2024-08-16,Blender,Home & Kitchen,UK,4,50.71,202.84,Completed,5
ORD-10657,2024-07-25,Jacket,Clothing,APAC,1,84.0,84.0,Completed,5
ORD-10658,2024-11-05,Notebook Set,Books,MENA,1,13.49,13.49,Completed,5
ORD-10659,2024-06-23,Notebook Set,Books,UK,4,14.27,57.08,Completed,4
ORD-10660,2024-11-13,Novel - Bestseller,Books,MENA,5,19.25,96.25,Refunded,5
ORD-10661,2024-02-28,Bluetooth Speaker,Electronics,US,4,59.44,237.76,Completed,3
ORD-10662,2024-10-07,Smartwatch,Electronics,MENA,3,197.75,593.25,Completed,5
ORD-10663,2024-09-09,Running Shoes,Clothing,EU,2,59.24,118.48,Refunded,3
ORD-10664,2024-03-02,Yoga Mat,Sports,APAC,2,23.16,46.32,Completed,5
ORD-10665,2024-02-25,Novel - Bestseller,Books,APAC,3,20.8,62.4,Completed,5
ORD-10666,2024-08-18,Novel - Bestseller,Books,APAC,1,20.28,20.28,Pending,5
ORD-10667,2024-09-28,Coffee Maker,Home & Kitchen,US,1,51.91,51.91,Pending,5
ORD-10668,2024-03-31,Novel - Bestseller,Books,MENA,5,19.87,99.35,Completed,5
ORD-10669,2024-12-02,Novel - Bestseller,Books,MENA,4,17.7,70.8,Pending,4
ORD-10670,2024-11-07,Notebook Set,Books,EU,4,16.79,67.16,Completed,5
ORD-10671,2024-03-09,Smartwatch,Electronics,EU,4,228.51,914.04,Refunded,5
ORD-10672,2024-06-02,Jacket,Clothing,MENA,5,88.61,443.05,Completed,5
ORD-10673,2024-04-12,Jacket,Clothing,EU,2,89.58,179.16,Pending,5
ORD-10674,2024-12-29,Yoga Mat,Sports,EU,2,23.58,47.16,Pending,5
ORD-10675,2024-06-29,Jacket,Clothing,MENA,1,83.68,83.68,Refunded,5
ORD-10676,2024-12-11,Dumbbells,Sports,MENA,4,43.16,172.64,Completed,5
ORD-10677,2024-01-13,Air Fryer,Home & Kitchen,APAC,1,65.03,65.03,Completed,3
ORD-10678,2024-03-23,Bluetooth Speaker,Electronics,UK,3,54.84,164.52,Completed,4
ORD-10679,2024-04-14,Novel - Bestseller,Books,MENA,3,17.39,52.17,Completed,4
ORD-10680,2024-12-11,Novel - Bestseller,Books,MENA,5,19.24,96.2,Completed,5
ORD-10681,2024-09-18,Bluetooth Speaker,Electronics,UK,2,62.41,124.82,Completed,5
ORD-10682,2024-10-09,Backpack,Clothing,US,3,48.2,144.6,Completed,5
ORD-10683,2024-04-25,Yoga Mat,Sports,UK,4,20.92,83.68,Pending,5
ORD-10684,2024-05-30,Jacket,Clothing,APAC,2,83.02,166.04,Completed,5
ORD-10685,2024-09-20,Running Shoes,Clothing,US,2,61.54,123.08,Refunded,3
ORD-10686,2024-03-07,Backpack,Clothing,EU,3,46.55,139.65,Pending,4
ORD-10687,2024-01-21,Wireless Headphones,Electronics,EU,2,88.43,176.86,Completed,5
ORD-10688,2024-12-04,Wireless Headphones,Electronics,UK,5,98.4,492.0,Refunded,5
ORD-10689,2024-09-26,Notebook Set,Books,EU,3,14.83,44.49,Completed,5
ORD-10690,2024-07-31,Running Shoes,Clothing,MENA,2,71.28,142.56,Pending,5
ORD-10691,2024-12-05,Running Shoes,Clothing,UK,2,64.18,128.36,Completed,4
ORD-10692,2024-09-28,Yoga Mat,Sports,APAC,5,21.0,105.0,Pending,5
ORD-10693,2024-08-16,Wireless Headphones,Electronics,EU,3,83.57,250.71,Pending,5
ORD-10694,2024-07-14,Python Book,Books,US,3,34.18,102.54,Refunded,4
ORD-10695,2024-09-21,Notebook Set,Books,UK,1,16.2,16.2,Pending,5
ORD-10696,2024-11-29,Blender,Home & Kitchen,EU,3,56.19,168.57,Completed,5
ORD-10697,2024-10-02,Running Shoes,Clothing,MENA,2,73.91,147.82,Completed,5
ORD-10698,2024-12-16,Running Shoes,Clothing,APAC,2,61.93,123.86,Completed,4
ORD-10699,2024-11-27,Notebook Set,Books,US,4,16.6,66.4,Completed,3
ORD-10700,2024-02-14,Blender,Home & Kitchen,US,1,59.36,59.36,Completed,4
ORD-10701,2024-10-21,Air Fryer,Home & Kitchen,EU,1,69.33,69.33,Completed,5
ORD-10702,2024-08-09,Backpack,Clothing,UK,4,48.61,194.44,Completed,5
ORD-10703,2024-11-24,Bluetooth Speaker,Electronics,MENA,1,55.77,55.77,Completed,5
ORD-10704,2024-07-02,Dumbbells,Sports,MENA,1,34.63,34.63,Completed,4
ORD-10705,2024-02-14,Air Fryer,Home & Kitchen,UK,5,77.15,385.75,Refunded,5
ORD-10706,2024-08-30,Backpack,Clothing,EU,1,53.07,53.07,Pending,4
ORD-10707,2024-05-31,Coffee Maker,Home & Kitchen,EU,5,49.44,247.2,Completed,5
ORD-10708,2024-01-06,Resistance Bands,Sports,MENA,3,19.75,59.25,Pending,4
ORD-10709,2024-11-01,Running Shoes,Clothing,APAC,5,59.18,295.9,Pending,5
ORD-10710,2024-04-18,Running Shoes,Clothing,APAC,3,63.45,190.35,Pending,4
ORD-10711,2024-05-09,Coffee Maker,Home & Kitchen,EU,5,43.04,215.2,Completed,4
ORD-10712,2024-10-08,Bluetooth Speaker,Electronics,APAC,1,65.98,65.98,Pending,3
ORD-10713,2024-02-20,Yoga Mat,Sports,EU,3,23.49,70.47,Pending,5
ORD-10714,2024-02-21,Smartwatch,Electronics,UK,2,197.85,395.7,Pending,3
ORD-10715,2024-08-18,Resistance Bands,Sports,UK,4,16.6,66.4,Pending,5
ORD-10716,2024-10-16,Yoga Mat,Sports,MENA,2,23.61,47.22,Completed,4
ORD-10717,2024-05-06,Backpack,Clothing,EU,3,45.22,135.66,Refunded,4
ORD-10718,2024-09-02,Novel - Bestseller,Books,APAC,3,18.8,56.4,Refunded,4
ORD-10719,2024-02-25,Air Fryer,Home & Kitchen,EU,5,70.3,351.5,Pending,3
ORD-10720,2024-10-02,Novel - Bestseller,Books,EU,2,18.42,36.84,Completed,5
ORD-10721,2024-01-10,Resistance Bands,Sports,MENA,1,18.49,18.49,Completed,5
ORD-10722,2024-04-18,Dumbbells,Sports,US,5,38.05,190.25,Pending,4
ORD-10723,2024-08-29,Notebook Set,Books,EU,5,16.84,84.2,Completed,5
ORD-10724,2024-05-28,Python Book,Books,EU,5,33.67,168.35,Refunded,5
ORD-10725,2024-09-14,Notebook Set,Books,US,3,13.83,41.49,Completed,5
ORD-10726,2024-03-12,Bluetooth Speaker,Electronics,APAC,5,56.48,282.4,Completed,4
ORD-10727,2024-09-04,Dumbbells,Sports,UK,2,43.21,86.42,Completed,4
ORD-10728,2024-05-15,Air Fryer,Home & Kitchen,UK,1,73.58,73.58,Completed,3
ORD-10729,2024-07-17,Bluetooth Speaker,Electronics,APAC,3,57.09,171.27,Refunded,3
ORD-10730,2024-02-22,Wireless Headphones,Electronics,MENA,3,103.05,309.15,Completed,5
ORD-10731,2024-03-30,Yoga Mat,Sports,APAC,5,22.98,114.9,Refunded,4
ORD-10732,2024-09-21,Dumbbells,Sports,UK,1,40.41,40.41,Refunded,4
ORD-10733,2024-09-06,Notebook Set,Books,APAC,3,15.01,45.03,Pending,3
ORD-10734,2024-03-25,Notebook Set,Books,EU,4,16.8,67.2,Completed,5
ORD-10735,2024-04-05,Bluetooth Speaker,Electronics,EU,2,58.2,116.4,Completed,5
ORD-10736,2024-07-31,Jacket,Clothing,UK,2,87.23,174.46,Completed,5
ORD-10737,2024-10-29,Bluetooth Speaker,Electronics,EU,2,61.17,122.34,Refunded,3
ORD-10738,2024-10-30,Python Book,Books,EU,5,27.31,136.55,Completed,5
ORD-10739,2024-03-16,Notebook Set,Books,US,5,13.64,68.2,Completed,4
ORD-10740,2024-11-02,Resistance Bands,Sports,MENA,4,16.54,66.16,Completed,5
ORD-10741,2024-02-13,Jacket,Clothing,EU,3,84.17,252.51,Refunded,5
ORD-10742,2024-04-22,Blender,Home & Kitchen,APAC,2,61.43,122.86,Pending,4
ORD-10743,2024-11-15,Air Fryer,Home & Kitchen,MENA,2,75.29,150.58,Completed,4
ORD-10744,2024-11-01,Jacket,Clothing,MENA,4,84.64,338.56,Completed,4
ORD-10745,2024-01-09,Backpack,Clothing,EU,1,47.83,47.83,Pending,5
ORD-10746,2024-11-06,Bluetooth Speaker,Electronics,US,2,60.29,120.58,Completed,5
ORD-10747,2024-09-29,Resistance Bands,Sports,MENA,1,18.44,18.44,Completed,3
ORD-10748,2024-10-03,Blender,Home & Kitchen,US,5,58.57,292.85,Refunded,5
ORD-10749,2024-12-23,Backpack,Clothing,MENA,1,47.64,47.64,Refunded,4
ORD-10750,2024-06-28,Air Fryer,Home & Kitchen,MENA,4,73.48,293.92,Pending,3
ORD-10751,2024-04-29,Backpack,Clothing,US,4,44.81,179.24,Completed,5
ORD-10752,2024-04-06,Resistance Bands,Sports,US,3,18.13,54.39,Completed,5
ORD-10753,2024-07-11,Notebook Set,Books,EU,1,13.93,13.93,Completed,5
ORD-10754,2024-11-29,Smartwatch,Electronics,MENA,4,185.32,741.28,Completed,4
ORD-10755,2024-07-06,Novel - Bestseller,Books,MENA,5,19.64,98.2,Completed,5
ORD-10756,2024-10-09,Backpack,Clothing,MENA,4,52.26,209.04,Refunded,4
ORD-10757,2024-05-09,Smartwatch,Electronics,UK,4,207.94,831.76,Pending,4
ORD-10758,2024-12-03,Air Fryer,Home & Kitchen,US,2,77.5,155.0,Completed,5
ORD-10759,2024-02-21,Air Fryer,Home & Kitchen,EU,2,77.39,154.78,Pending,5
ORD-10760,2024-11-10,Air Fryer,Home & Kitchen,US,5,70.89,354.45,Completed,5
ORD-10761,2024-03-15,Bluetooth Speaker,Electronics,APAC,1,54.07,54.07,Pending,5
ORD-10762,2024-07-08,Running Shoes,Clothing,US,2,59.54,119.08,Pending,3
ORD-10763,2024-11-10,Jacket,Clothing,MENA,4,78.69,314.76,Completed,5
ORD-10764,2024-11-23,Dumbbells,Sports,APAC,2,34.75,69.5,Refunded,3
ORD-10765,2024-05-26,Python Book,Books,EU,5,33.37,166.85,Completed,5
ORD-10766,2024-11-10,Notebook Set,Books,EU,2,15.42,30.84,Completed,4
ORD-10767,2024-02-14,Python Book,Books,UK,2,31.9,63.8,Refunded,4
ORD-10768,2024-04-12,Bluetooth Speaker,Electronics,MENA,5,59.92,299.6,Completed,5
ORD-10769,2024-10-08,Jacket,Clothing,UK,1,72.46,72.46,Pending,5
ORD-10770,2024-04-25,Smartwatch,Electronics,MENA,3,197.36,592.08,Completed,5
ORD-10771,2024-05-13,Resistance Bands,Sports,EU,1,17.52,17.52,Refunded,5
ORD-10772,2024-05-30,Running Shoes,Clothing,UK,5,67.58,337.9,Completed,5
ORD-10773,2024-05-08,Yoga Mat,Sports,APAC,5,24.62,123.1,Refunded,5
ORD-10774,2024-08-22,Blender,Home & Kitchen,APAC,3,60.09,180.27,Pending,3
ORD-10775,2024-07-14,Blender,Home & Kitchen,EU,1,51.1,51.1,Completed,4
ORD-10776,2024-10-01,Backpack,Clothing,US,5,54.67,273.35,Completed,4
ORD-10777,2024-02-08,Yoga Mat,Sports,MENA,3,20.31,60.93,Completed,5
ORD-10778,2024-05-17,Smartwatch,Electronics,EU,5,197.67,988.35,Completed,5
ORD-10779,2024-05-15,Jacket,Clothing,EU,2,75.04,150.08,Completed,4
ORD-10780,2024-07-01,Novel - Bestseller,Books,EU,5,18.28,91.4,Completed,3
ORD-10781,2024-11-10,Resistance Bands,Sports,US,4,16.09,64.36,Pending,3
ORD-10782,2024-06-10,Novel - Bestseller,Books,APAC,5,19.38,96.9,Pending,4
ORD-10783,2024-05-23,Blender,Home & Kitchen,APAC,5,52.01,260.05,Completed,5
ORD-10784,2024-09-01,Coffee Maker,Home & Kitchen,MENA,4,41.57,166.28,Completed,5
ORD-10785,2024-08-22,Smartwatch,Electronics,US,2,199.68,399.36,Pending,5
ORD-10786,2024-12-11,Smartwatch,Electronics,EU,1,214.45,214.45,Refunded,5
ORD-10787,2024-05-12,Running Shoes,Clothing,EU,5,63.79,318.95,Pending,4
ORD-10788,2024-06-24,Python Book,Books,UK,5,29.01,145.05,Completed,5
ORD-10789,2024-07-05,Backpack,Clothing,APAC,3,45.73,137.19,Completed,5
ORD-10790,2024-12-17,Coffee Maker,Home & Kitchen,EU,5,47.45,237.25,Completed,5
ORD-10791,2024-08-09,Yoga Mat,Sports,APAC,5,24.22,121.1,Completed,4
ORD-10792,2024-08-30,Air Fryer,Home & Kitchen,US,2,82.06,164.12,Completed,5
ORD-10793,2024-09-30,Blender,Home & Kitchen,UK,5,51.35,256.75,Refunded,4
ORD-10794,2024-01-25,Yoga Mat,Sports,APAC,5,22.89,114.45,Completed,5
ORD-10795,2024-08-31,Coffee Maker,Home & Kitchen,US,3,41.63,124.89,Refunded,5
ORD-10796,2024-10-13,Smartwatch,Electronics,MENA,3,192.98,578.94,Completed,4
ORD-10797,2024-12-13,Wireless Headphones,Electronics,MENA,3,90.25,270.75,Completed,5
ORD-10798,2024-03-30,Dumbbells,Sports,UK,5,40.37,201.85,Completed,4
ORD-10799,2024-02-10,Bluetooth Speaker,Electronics,APAC,4,61.65,246.6,Pending,4
